6, 8, 10, 12, 14
251.0162647830352, 240.14338112034784, 230.9602806317781, 220.6739113651123, 215.74575940895645
218.85009374034814, 205.39558450826928, 198.431242902245, 190.05779602010537, 187.51170496095983
0.16327911738988238, 0.19952206293217362, 0.230132397894073, 0.2644202954496257, 0.2808474686368118
0.2704996875321728, 0.3153480516391025, 0.3385625236591833, 0.3664740132663153, 0.374960983463467
0.16809052275719868, 0.18600753729890196, 0.19550648107412585, 0.24220778305550478, 0.3319689689345716
0.15606200933890796, 0.219793851382081, 0.26496187072830635, 0.29773906404080697, 0.204165218190173
0.18831111111111132, 0.22509345238095238, 0.21449479166666663, 0.23268888888888903, 0.2298809523809525
0.3583821610842962, 0.414286938032301, 0.4666399544866637, 0.47825689004884675, 0.479987593334056
0.22371150219058017, 0.261536464874979, 0.2725189588279612, 0.3215836986724971, 0.342474389134135
